labels,movieId,imdbId,title,tmdbId,year,countries,languages,plot,imdbRating,imdbVotes,released,runtime,poster,revenue,budget,url
Movie,85,0112365,Angels and Insects,8447,1995,UK; USA,English,In the 1800s a naturalist marries into a family of British country gentry.,7.0,3927,1996-01-26,116,https://image.tmdb.org/t/p/w440_and_h660_face/qScw5w5NTkmcVvRmrfWmQW4JHpe.jpg,,,https://themoviedb.org/movie/8447
Movie,86,0118158,White Squall,10534,1996,USA; UK,English; Danish; Spanish,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,6.6,17501,1996-02-02,129,https://image.tmdb.org/t/p/w440_and_h660_face/rNWFsKrTGRCTKsT9dGx9vwWP8tA.jpg,10300000,38000000,https://themoviedb.org/movie/10534
Movie,87,0116151,Dunston Checks In,17414,1996,USA,English; French,Young boy befriends larcenous orangutan in luxury hotel.,5.2,9574,1996-01-12,88,https://image.tmdb.org/t/p/w440_and_h660_face/mvbJSNMRzM7epjeJMT3vFxXydQJ.jpg,,16000000,https://themoviedb.org/movie/17414
Movie,88,0115697,Black Sheep,13997,1996,USA,English,A gubernatorial candidate hires a wormy special assistant whose only job is to make sure the candidate's well-meaning but incompetent brother doesn't ruin the election.,6.2,28959,1996-02-02,87,https://image.tmdb.org/t/p/w440_and_h660_face/bV9SCk4QXCi9p1kdDBiYejcMQwK.jpg,32000000,,https://themoviedb.org/movie/13997
Movie,89,0113972,Nick of Time,2086,1995,USA,English,"An unimpressive, every-day man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.",6.3,31726,1995-11-22,90,https://image.tmdb.org/t/p/w440_and_h660_face/A1FJwUVg84sQSjHVz5jVMXQvifJ.jpg,8175346,8169363,https://themoviedb.org/movie/2086
Movie,92,0117002,Mary Reilly,9095,1996,USA; UK,English,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",5.8,11694,1996-02-23,108,https://image.tmdb.org/t/p/w440_and_h660_face/9u7dWUrfphfjhn1pCO7yOD161Jf.jpg,12379402,47000000,https://themoviedb.org/movie/9095
Movie,93,0114825,Vampire in Brooklyn,12158,1995,USA,English,"Maximillian is the only survivor from a race of vampires on a Caribbean Island, and as a vampire, he must find a mate to keep the line from ending. He knows that a child had been born to a ...",4.5,16856,1995-10-27,100,https://image.tmdb.org/t/p/w440_and_h660_face/6lO6P7KhIjoxVOQ9AzjHseQqPz5.jpg,19800000,14000000,https://themoviedb.org/movie/12158
Movie,94,0115639,Beautiful Girls,9283,1996,USA,English,A piano player at a crossroads in his life returns home to his friends and their own problems with life and love.,7.2,26046,1996-02-09,112,https://image.tmdb.org/t/p/w440_and_h660_face/sHcx1fBmrtZYvFmUywU0d5cvIFd.jpg,,,https://themoviedb.org/movie/9283
Movie,95,0115759,Broken Arrow,9208,1996,USA,English,Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans.,6.0,75836,1996-02-09,108,https://image.tmdb.org/t/p/w440_and_h660_face/7wmFsLBQDDTMxEbaZlCqgfEx9PK.jpg,150270147,50000000,https://themoviedb.org/movie/9208
Movie,96,0113403,In the Bleak Midwinter,40154,1995,UK,English,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent ...",7.3,1975,1996-02-16,99,https://image.tmdb.org/t/p/w440_and_h660_face/cl5WtKNYL7porHGCroRTAKCGlTM.jpg,,,https://themoviedb.org/movie/40154
Movie,97,0113247,"Hate (Haine, La)",406,1995,France,French,24 hours in the lives of three young men in the French suburbs the day after a violent riot.,8.1,99121,1996-02-23,98,https://image.tmdb.org/t/p/w440_and_h660_face/f37UqJ9aJtilApJV4J7N3n9vo3Y.jpg,15300000,2600000,https://themoviedb.org/movie/406
Movie,98,0111173,Shopping,45549,1994,UK; Japan,English,"You've run out of options, no school, no job. Steal a car, smash a shop with a heavy car and reap the proceeds!. This movie is about underground England. The causes, the benefits, and the result of a life of 'crash and carry'.",5.4,2077,1996-02-09,87,https://image.tmdb.org/t/p/w440_and_h660_face/sE6oLJg2c9Wc9Ra7Yf5j7OArjYk.jpg,,,https://themoviedb.org/movie/45549
Movie,99,0113283,Heidi Fleiss: Hollywood Madam,63076,1995,UK; Germany; USA; Canada,English,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the ...",6.6,559,1996-02-09,106,https://image.tmdb.org/t/p/w440_and_h660_face/laPSb9I8TuYslOh1OcgaTByWKnw.jpg,,,https://themoviedb.org/movie/63076
Movie,100,0115907,City Hall,11062,1996,USA,English,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",6.2,16464,1996-02-16,111,https://image.tmdb.org/t/p/w440_and_h660_face/g6JjdkmdElHIoNVaEso0BmjRDQT.jpg,,,https://themoviedb.org/movie/11062
Movie,101,0115734,Bottle Rocket,13685,1996,USA,English; Spanish,Focusing on a trio of friends and their elaborate plan to pull off a simple robbery and go on the run.,7.1,52853,1996-02-21,91,https://image.tmdb.org/t/p/w440_and_h660_face/9ZTDOI0CB1WABPMH2zV5Gd5g414.jpg,560069,7000000,https://themoviedb.org/movie/13685
Movie,102,0117102,Mr. Wrong,47475,1996,USA,English,"A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.",3.7,4235,1996-02-16,96,https://image.tmdb.org/t/p/w440_and_h660_face/yGbPzJ5hib2TFi0Rkb6JH8webaL.jpg,,,https://themoviedb.org/movie/47475
Movie,103,0118040,Unforgettable,2045,1996,USA,English; Spanish,"Unsuccessfully framed for his wife's murder, Dr. David Krane attempts to find the real culprit by utilizing a new drug that allows him to experience the memories of other people first-hand....",6.0,3834,1996-02-23,117,https://image.tmdb.org/t/p/w440_and_h660_face/500Ne3EDn3HHpuCQWwGKR74r0cB.jpg,,18000000,https://themoviedb.org/movie/2045
Movie,104,0116483,Happy Gilmore,9614,1996,USA,English,A rejected hockey player puts his skills to the golf course to save his grandmother's house.,7.0,150631,1996-02-16,92,https://image.tmdb.org/t/p/w440_and_h660_face/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg,41000000,10000000,https://themoviedb.org/movie/9614
Movie,105,0112579,"Bridges of Madison County, The",688,1995,USA,English,"Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson, for four days in the 1960s.",7.5,53261,1995-06-02,135,https://image.tmdb.org/t/p/w440_and_h660_face/8TfLAfIh5Qxp2J4ZjOafHYhWtDb.jpg,182016617,24000000,https://themoviedb.org/movie/688
Movie,107,0117110,Muppet Treasure Island,10874,1996,USA,English,The Muppets' twist on the classic tale.,6.9,15379,1996-02-16,99,https://image.tmdb.org/t/p/w440_and_h660_face/3TyhweCMltsQPQ2sfxNApe9RRRz.jpg,34327391,,https://themoviedb.org/movie/10874
Movie,108,0112646,Catwalk,89333,1995,USA,English,"A camera follows model Christy Turlington through the spring fashion shows in Milan, Paris, and New York one year in the early 1990s, probably 1992. She and others dash from one designer's ...",6.4,166,1996-05-16,95,https://image.tmdb.org/t/p/w440_and_h660_face/sQ2dk0qd3rhfT1776GcFnLj4s1U.jpg,,,https://themoviedb.org/movie/89333
Movie,110,0112573,Braveheart,197,1995,USA,English; French; Latin; Scottish Gaelic,"When his secret bride is executed for assaulting an English soldier who tried to rape her, William Wallace begins a revolt against King Edward I of England.",8.4,710741,1995-05-24,178,https://image.tmdb.org/t/p/w440_and_h660_face/or1gBugydmjToAEq7OZY0owwFk.jpg,210000000,72000000,https://themoviedb.org/movie/197
Movie,111,0075314,Taxi Driver,103,1976,USA,English; Spanish,"A mentally unstable Vietnam war veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.",8.3,484769,1976-02-08,113,https://image.tmdb.org/t/p/w440_and_h660_face/ekstpH614fwDX8DUln1a2Opz0N8.jpg,28262574,1300000,https://themoviedb.org/movie/103
Movie,112,0113326,Rumble in the Bronx (Hont faan kui),33542,1995,Hong Kong,Cantonese; English,A young man visiting and helping his uncle in New York City finds himself forced to fight a street gang and the mob with his martial art skills.,6.7,28582,1996-02-23,87,https://image.tmdb.org/t/p/w440_and_h660_face/1nAfchiXHQB3iyhK8fCJJEnNs5A.jpg,32392047,7500000,https://themoviedb.org/movie/33542
Movie,113,0115645,Before and After,43566,1996,USA,English,Two parents deal with the effects when their son is accused of murdering his girlfriend.,6.1,6503,1996-02-23,108,https://image.tmdb.org/t/p/w440_and_h660_face/4Q2SdpMJtNcbEvidNuc7z0KRiHo.jpg,,35000000,https://themoviedb.org/movie/43566
Movie,114,0113774,Margaret's Museum,71754,1995,Canada; UK,English; Scottish Gaelic; Cantonese,"Margaret MacNiel, a girl living in a Cape Breton coal mining town, finds her life changing when she meets Neil Currie, a cheerful bagpipe-playing dishwasher. Unfortunately, neither of them are able to escape the industry around them.",7.3,1189,1996-01-26,114,https://image.tmdb.org/t/p/w440_and_h660_face/c6ZXEVl8pPdlzkoAm5dQ2EZnUoY.jpg,,,https://themoviedb.org/movie/71754
Movie,116,0112373,Anne Frank Remembered,51352,1995,UK; USA; Netherlands,English,"Using previously unreleased archival material in addition to contemporary interviews, this academy award-winning documentary tells the story of the Frank family and presents the first ...",8.2,783,1995-08-31,122,https://image.tmdb.org/t/p/w440_and_h660_face/xS47oTLlMn8UbG81MpA2jVOlkM8.jpg,1,,https://themoviedb.org/movie/51352
Movie,117,0115033,"Young Poisoner's Handbook, The",16934,1995,UK; Germany; France,English,"This film is based on a true story about a British teenager who allegedly poisoned family, friends, and co-workers. Graham is highly intelligent, but completely amoral. He becomes ...",7.1,2982,1996-02-23,99,https://image.tmdb.org/t/p/w440_and_h660_face/rM6yyxj77tZBL7JBkPCkXMSnAhs.jpg,,,https://themoviedb.org/movie/16934
Movie,118,0116606,If Lucy Fell,10324,1996,USA,English,"Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable ...",4.9,3332,1996-03-08,92,https://image.tmdb.org/t/p/w440_and_h660_face/ig5LhLEnlt7QCyYjgui082fO4ih.jpg,,,https://themoviedb.org/movie/10324
Movie,119,0114536,"Steal Big, Steal Little",78406,1995,USA,English,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So...",4.8,782,1995-09-29,135,https://image.tmdb.org/t/p/w440_and_h660_face/qRD0CKjYaL7P5aJ9Hq0BmyXIJhs.jpg,6278139,25000000,https://themoviedb.org/movie/78406
Movie,121,0106473,"Boys of St. Vincent, The",32119,1992,Canada,English,The true story of boys being sexually abused at their orphanage ran by a religious community in Newfoundland.,7.8,1166,1992-12-06,93,https://image.tmdb.org/t/p/w440_and_h660_face/rY2OmKjJmEcnDiivqrZwz6m3XpP.jpg,204540,,https://themoviedb.org/movie/32119
Movie,122,0103859,Boomerang,11066,1992,USA,English; French,A successful executive and womanizer finds his lifestyle choices have turned back on him when his new female boss turns out to be an even bigger deviant than he is.,5.4,19684,1992-07-01,117,https://image.tmdb.org/t/p/w440_and_h660_face/cc9YAZq5NXiIEJsHjW7p2FaHQkp.jpg,70100000,40000000,https://themoviedb.org/movie/11066
Movie,123,0109424,Chungking Express (Chung Hing sam lam),11104,1994,Hong Kong,Cantonese; English; Japanese; Hindi; Mandarin,"Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal server at a late-night restaurant he frequents.",8.1,38919,1996-03-08,102,https://image.tmdb.org/t/p/w440_and_h660_face/43I9DcNoCzpyzK8JCkJYpHqHqGG.jpg,,160000,https://themoviedb.org/movie/11104
Movie,124,0114808,"Star Maker, The (Uomo delle stelle, L')",37975,1995,Italy,Italian; Sicilian; Spanish,A photographer and the types of people he encounters.,7.3,3624,1996-03-08,113,https://image.tmdb.org/t/p/w440_and_h660_face/wousyAPimHw7RQVjlvzA8BSr2pt.jpg,,,https://themoviedb.org/movie/37975
Movie,125,0116324,Flirting With Disaster,2074,1996,USA,English,"A young man, his wife, and his incompetent case worker travel across country to find his birth parents.",6.8,14792,1996-04-12,92,https://image.tmdb.org/t/p/w440_and_h660_face/sRRdVLuxk8OLCDRd4u4xDrDdwv7.jpg,14702438,7000000,https://themoviedb.org/movie/2074
Movie,126,0110647,"NeverEnding Story III, The",27793,1994,Germany; USA,English,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,3.1,8087,1994-10-27,95,https://image.tmdb.org/t/p/w440_and_h660_face/o75HHfr23sgeqIeUPwjKY0V9Ppi.jpg,,17000000,https://themoviedb.org/movie/27793
Movie,129,0114131,Pie in the Sky,110972,1996,USA,English,A whimsical saga of a young man whose two life-consuming passions are unraveling traffic gridlock and an avant-garde dancer. A romantic comedy.,5.9,718,1996-02-09,95,https://image.tmdb.org/t/p/w440_and_h660_face/iZs2BzP1nbrcHCDX3QEHa3Nn0y4.jpg,,,https://themoviedb.org/movie/110972
Movie,130,0112364,Angela,32622,1995,USA,English,"A ten year old girl named Angela leads her six year old sister, Ellie, through various regimens of 'purification' in an attempt to rid themselves of their evil, which she believes to be the...",6.4,636,1995-01-01,99,https://image.tmdb.org/t/p/w440_and_h660_face/1UxqC7TS1o1hzaPkc1Q0LsW0yUS.jpg,,,https://themoviedb.org/movie/32622
Movie,131,0113107,Frankie Starlight,73067,1995,France; UK; Ireland; USA,English,"This is a story of a man (Walker), suffering from dwarfism, who writes an autobiographical account of his life. In flashbacks, we see how he was conceived to a woman (Parillaud) at the end ...",6.7,754,1995-11-22,101,,,,https://themoviedb.org/movie/73067
Movie,132,0113451,Jade,11863,1995,USA,English,"A bright assistant D.A. investigates a gruesome hatchet murder and hides a clue he found at the crime scene. Under professional threats and an attempt on his life, he goes on heartbroken because evidence point to the woman he still loves.",5.1,8971,1995-10-13,95,https://image.tmdb.org/t/p/w440_and_h660_face/lPkDrz6e5DWkKailsx3mIjtq0GF.jpg,9851610,50000000,https://themoviedb.org/movie/11863
Movie,135,0116130,Down Periscope,9101,1996,USA,English,"Lt. Cmdr. Tom Dodge is assigned as Captain to the USS Stingray, an old diesel driven submarine that has seen better days. With a crew that consists only of weird guys (and a gal), he's ...",6.0,16458,1996-03-01,92,https://image.tmdb.org/t/p/w440_and_h660_face/tYdGWz9oncuhqxn5eAK5CpjCiYo.jpg,,,https://themoviedb.org/movie/9101
Movie,137,0113756,Man of the Year,5757,1995,USA; UK,English; Yiddish,"Mockumentary look at Playgirl Magazine centerfold and 1992 Man of the Year, Dirk Shafer, who kept it a secret from the magazine that he is gay. Most of the film is a fictionalized retelling...",6.1,297,1996-03-15,86,https://image.tmdb.org/t/p/w440_and_h660_face/jVO3Gvsdqe5C9Jr7cE1fSOtW2Op.jpg,209935,,https://themoviedb.org/movie/5757
Movie,140,0118055,Up Close and Personal,9302,1996,USA,English,"An ambitious young woman, determined to build a career in TV journalism, gets good advice from her first boss, and they fall in love.",6.1,11125,1996-03-01,124,https://image.tmdb.org/t/p/w440_and_h660_face/2yf1pCiQk6JMy4k5zxf39YXQxGB.jpg,,60000000,https://themoviedb.org/movie/9302
Movie,141,0115685,"Birdcage, The",11000,1996,USA,English,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancée's right-wing moralistic parents.,6.9,60454,1996-03-08,117,https://image.tmdb.org/t/p/w440_and_h660_face/bEyK1K1EgWapeKgkcOLC1ejl9nj.jpg,185260553,31000000,https://themoviedb.org/movie/11000
Movie,144,0112585,"Brothers McMullen, The",16388,1995,USA,English,"Three Irish Catholic brothers from Long Island struggle to deal with love, marriage, and infidelity.",6.6,6260,1995-08-09,98,https://image.tmdb.org/t/p/w440_and_h660_face/6oWsOJP0ed5gs8n2UywcailoxFN.jpg,,,https://themoviedb.org/movie/16388
Movie,145,0112442,Bad Boys,9737,1995,USA,English,Two hip detectives protect a murder witness while investigating a case of stolen heroin.,6.8,166028,1995-04-07,119,https://image.tmdb.org/t/p/w440_and_h660_face/x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg,141407024,19000000,https://themoviedb.org/movie/9737
